Time stamp,GHI (W/m2),DNI (W/m2), DHI (W/m2),Wet bulb temp (C),Dew point temp (C),Energy (kWh)
13/11/1990 02:00,0,0,0,6.59688,5.9,0
13/11/1990 03:00,0,0,0,7.16563,6.9,0
13/11/1990 04:00,0,0,0,7.575,6.9,0
13/11/1990 05:00,52,39,15,7.61875,6.9,29.5568
13/11/1990 06:00,281,735,55,8.69063,6.7,756.117
13/11/1990 07:00,472,790,83,9.275,6.5,802.965
13/11/1990 08:00,590,619,182,11.0719,7.9,616.795
13/11/1990 09:00,578,308,333,10.4172,6,272.083
13/11/1990 10:00,751,435,354,10.7359,5.7,400.457
13/11/1990 11:00,965,748,255,9.825,3,697.451
13/11/1990 12:00,1035,942,147,11.0938,5.5,881.725
13/11/1990 13:00,988,1007,97,11.0719,5.5,935.355
13/11/1990 14:00,855,1000,76,11.5094,6.9,949.785
13/11/1990 15:00,674,972,60,10.8656,6.2,924.466
13/11/1990 16:00,461,888,57,10.4906,6.5,868.693
13/11/1990 17:00,231,697,47,10.3719,6.9,682.112
13/11/1990 18:00,49,260,23,9.5875,7.2,-0.24
13/11/1990 19:00,0,0,0,8.94687,7.2,0
13/11/1990 20:00,0,0,0,7.92813,7,0
13/11/1990 21:00,0,0,0,7.575,7,0
13/11/1990 22:00,0,0,0,6.86562,6.7,0
13/11/1990 23:00,0,0,0,6.12187,6,0
14/11/1990 00:00,0,0,0,5.9875,5.7,0
14/11/1990 01:00,0,0,0,5.96562,5.7,0
14/11/1990 02:00,0,0,0,7.16563,6.9,0
14/11/1990 03:00,0,0,0,6.96562,6.7,0
14/11/1990 04:00,0,0,0,7.65312,7.2,0
14/11/1990 05:00,54,39,24,7.45313,6.9,30.1247
14/11/1990 06:00,205,286,117,9.35938,7.8,268.948
14/11/1990 07:00,350,339,182,10.2781,8.3,324.52
14/11/1990 08:00,422,263,249,12.1156,9.1,235.351
14/11/1990 09:00,417,113,327,11.7594,8.5,94.0025
14/11/1990 10:00,590,183,423,12.3125,8.7,151.206
14/11/1990 11:00,822,463,382,11.9172,8.1,432.466
14/11/1990 12:00,954,766,231,12.8609,9.1,734.687
14/11/1990 13:00,958,926,139,12.8344,9.3,887.295
14/11/1990 14:00,845,959,97,12.6844,10.1,929.691
14/11/1990 15:00,666,932,75,12.3234,9.7,909.243
14/11/1990 16:00,443,825,65,11.9656,9.9,821.062
14/11/1990 17:00,230,671,52,12.0875,9.9,667.21
14/11/1990 18:00,49,260,23,10.9937,9.9,-0.24
14/11/1990 19:00,0,0,0,10.4063,9.5,0
14/11/1990 20:00,0,0,0,9.63125,9.1,0
14/11/1990 21:00,0,0,0,9.39688,8.9,0
14/11/1990 22:00,0,0,0,9.03594,8.5,0
14/11/1990 23:00,0,0,0,8.3875,8.1,0
15/11/1990 00:00,0,0,0,8.90938,8.5,0
15/11/1990 01:00,0,0,0,8.9875,8.7,0
15/11/1990 02:00,0,0,0,10.1656,9.9,0
15/11/1990 03:00,0,0,0,9.82187,9.7,0
15/11/1990 04:00,0,0,0,10.4219,10.3,-0.24
15/11/1990 05:00,46,0,46,10.475,10.1,-0.24
15/11/1990 06:00,203,252,124,11.6969,11.2,229.493
15/11/1990 07:00,376,367,191,12.45,11.5,351.346
15/11/1990 08:00,465,276,285,13.1203,11.9,246.044
15/11/1990 09:00,524,172,385,13.5828,11.7,141.308
15/11/1990 10:00,731,357,405,13.9188,11.7,318.518
15/11/1990 11:00,928,638,320,14.3625,12,603.307
15/11/1990 12:00,1019,875,193,14.2156,11.5,823.228
15/11/1990 13:00,978,944,140,14.1719,11.5,883.974
15/11/1990 14:00,813,862,137,13.9375,11.1,807.116
15/11/1990 15:00,619,743,144,13.6313,11.5,706.446
15/11/1990 16:00,287,295,138,13.2,11.5,254.811
15/11/1990 17:00,81,30,73,12.425,11.1,21.061
15/11/1990 18:00,18,14,16,12.3375,11.3,-0.24
15/11/1990 19:00,0,0,0,12.1062,11.3,0
15/11/1990 20:00,0,0,0,12.3094,12,0
15/11/1990 21:00,0,0,0,11.7969,11.3,0
15/11/1990 22:00,0,0,0,11.775,11.3,0
15/11/1990 23:00,0,0,0,11.6625,10.9,0
16/11/1990 00:00,0,0,0,11.8531,11.5,0
16/11/1990 01:00,0,0,0,12.0531,11.6,0
16/11/1990 02:00,0,0,0,12.3531,12,0
16/11/1990 03:00,0,0,0,12.775,12.3,0
16/11/1990 04:00,0,0,0,13.1187,12.6,-0.24
16/11/1990 05:00,59,39,14,13.4187,13,29.6359
16/11/1990 06:00,174,110,140,13.8938,13,93.3191
16/11/1990 07:00,275,89,232,14.225,13,74.8415
16/11/1990 08:00,276,35,253,14.6219,13,25.3911
16/11/1990 09:00,308,17,294,14.675,12.7,10.4836
16/11/1990 10:00,317,13,306,14.7672,12.5,6.81254
16/11/1990 11:00,260,6,254,14.825,12,0.740072
16/11/1990 12:00,243,23,221,15.0375,12.3,15.0243
16/11/1990 13:00,593,246,378,15.0547,12.5,205.496
16/11/1990 14:00,784,640,289,14.975,12.9,614.847
16/11/1990 15:00,662,811,145,14.9922,13.1,785.308
16/11/1990 16:00,447,669,133,15.0344,13.6,653.942
16/11/1990 17:00,160,226,88,15.1203,14,189.384
16/11/1990 18:00,20,7,20,14.9016,14.3,-0.24
16/11/1990 19:00,0,0,0,14.7312,14.3,0
16/11/1990 20:00,0,0,0,14.0875,13.9,0
16/11/1990 21:00,0,0,0,13.8094,13.6,0
16/11/1990 22:00,0,0,0,13.4875,13.3,0
16/11/1990 23:00,0,0,0,14.0219,13.9,0
17/11/1990 00:00,0,0,0,12.8266,12.6,0
17/11/1990 01:00,0,0,0,12.5094,12.3,0
17/11/1990 02:00,0,0,0,11.4969,10.9,0
17/11/1990 03:00,0,0,0,12.0578,11.6,0
17/11/1990 04:00,0,0,0,12.0406,11.4,-0.24
17/11/1990 05:00,61,39,44,12.4531,12.1,28.2629
17/11/1990 06:00,285,688,68,12.5547,11.4,677.689
17/11/1990 07:00,492,779,102,12.7906,11.3,755.436
17/11/1990 08:00,531,438,247,13.5063,10.9,-0.24
17/11/1990 09:00,502,162,371,13.3234,10.9,125.969
17/11/1990 10:00,561,167,409,13.6375,10.7,128.781
17/11/1990 11:00,757,442,334,13.0812,10,398.331
17/11/1990 12:00,985,847,182,13.6219,10,789.104
17/11/1990 13:00,990,978,119,13.3875,9.6,914.371
17/11/1990 14:00,846,949,100,13.4734,10,898.389
17/11/1990 15:00,672,938,73,12.9344,9.2,905.108
17/11/1990 16:00,469,887,57,12.5594,9.4,875.103
17/11/1990 17:00,247,712,51,12.325,8.8,701.234
17/11/1990 18:00,62,297,29,11.7656,9.6,-0.24
17/11/1990 19:00,0,0,0,11.2688,9.6,0
17/11/1990 20:00,0,0,0,10.5969,10,0
17/11/1990 21:00,0,0,0,10.3188,9.7,0
17/11/1990 22:00,0,0,0,9.69219,9.3,0
17/11/1990 23:00,0,0,0,9.24375,9,0
18/11/1990 00:00,0,0,0,8.2875,8,0
18/11/1990 01:00,0,0,0,7.9875,7.8,0
18/11/1990 02:00,0,0,0,8.59688,8,0
18/11/1990 03:00,0,0,0,8.4875,8.2,0
18/11/1990 04:00,0,0,0,8.84062,8.2,-0.24
18/11/1990 05:00,46,39,38,9.40938,9,29.3207
18/11/1990 06:00,287,728,57,10.5562,8.6,728.961
18/11/1990 07:00,504,870,64,11.6187,9,855.739
18/11/1990 08:00,710,936,79,12.8656,9,884.223
18/11/1990 09:00,878,963,96,13.5313,9.6,903.881
18/11/1990 10:00,995,972,113,14.3156,9.8,897.501
18/11/1990 11:00,1052,974,122,14.2125,9,-0.24
18/11/1990 12:00,1045,977,118,15.3094,9.7,-0.24
18/11/1990 13:00,972,969,107,15.4188,9.7,-0.24
18/11/1990 14:00,796,845,128,16.2141,10.9,-0.24
18/11/1990 15:00,519,516,181,15.1531,9.7,-0.24
18/11/1990 16:00,388,639,101,15.1734,10.1,600.712
18/11/1990 17:00,243,706,47,14.6375,10.1,668.158
18/11/1990 18:00,63,304,28,14.8094,11.2,-0.24
18/11/1990 19:00,0,0,0,14.6641,11.8,0
18/11/1990 20:00,0,0,0,14.0969,11.9,0
18/11/1990 21:00,0,0,0,14.4562,12.9,0
18/11/1990 22:00,0,0,0,14.2594,13.2,0
18/11/1990 23:00,0,0,0,14.65,13.8,0
19/11/1990 00:00,0,0,0,13.9406,13.4,0
19/11/1990 01:00,0,0,0,13.6969,13.2,0
19/11/1990 02:00,0,0,0,13.3313,13.1,0
19/11/1990 03:00,0,0,0,13.0406,12.4,0
19/11/1990 04:00,0,0,0,12.7453,12.1,-0.24
19/11/1990 05:00,65,39,20,11.9937,10.9,28.8055
19/11/1990 06:00,59,0,59,12.4422,11.2,-0.24
19/11/1990 07:00,99,26,86,12.5125,10.9,17.8436
19/11/1990 08:00,136,69,89,13.2141,11.1,51.8578
19/11/1990 09:00,167,73,108,12.8531,10.7,55.7739
19/11/1990 10:00,225,128,108,12.9625,10.5,99.424
19/11/1990 11:00,742,667,101,13.2141,11.1,635.513
19/11/1990 12:00,1065,989,119,13.0719,10.3,920.366
19/11/1990 13:00,997,975,120,12.8719,10.1,909.646
19/11/1990 14:00,859,948,112,11.8719,9,-0.24
19/11/1990 15:00,579,899,2,12.2234,9.6,859.513
19/11/1990 16:00,294,441,87,11.7969,9.4,409.648
19/11/1990 17:00,191,654,11,11.8453,9.2,638.938
19/11/1990 18:00,66,284,46,10.9656,8.8,239.206
19/11/1990 19:00,0,0,0,10.6,8.6,0
19/11/1990 20:00,0,0,0,10.525,9,0
19/11/1990 21:00,0,0,0,10.1906,8.4,0
19/11/1990 22:00,0,0,0,9.96875,8.4,0
19/11/1990 23:00,0,0,0,9.3375,7.9,0
20/11/1990 00:00,0,0,0,10.0375,8.8,0
20/11/1990 01:00,0,0,0,10.0719,9,0
20/11/1990 02:00,0,0,0,10.3813,9,0
20/11/1990 03:00,0,0,0,10.0625,9.2,0
20/11/1990 04:00,0,0,0,10.1406,9.4,-0.24
20/11/1990 05:00,67,39,20,10.475,10,26.7875
20/11/1990 06:00,90,26,80,10.1938,9,-0.24
20/11/1990 07:00,320,214,206,10.1469,8.6,-0.24
20/11/1990 08:00,433,181,314,9.4875,7.1,-0.24
20/11/1990 09:00,563,206,392,10.1625,7.1,-0.24
20/11/1990 10:00,834,514,364,10.1812,6.4,-0.24
20/11/1990 11:00,1009,771,271,10.4,5.9,717.275
20/11/1990 12:00,959,677,314,10.0094,5.1,-0.24
20/11/1990 13:00,706,324,413,9.95313,4.9,-0.24
20/11/1990 14:00,490,133,384,10.0094,5.1,-0.24
20/11/1990 15:00,344,99,280,9.92188,5.1,77.0434
20/11/1990 16:00,320,330,171,9.8125,5.7,293.358
20/11/1990 17:00,165,209,99,9.75937,5.9,173.023
20/11/1990 18:00,31,24,28,9.9625,6.9,15.6786
20/11/1990 19:00,0,0,0,9.93125,7.3,0
20/11/1990 20:00,0,0,0,9.95625,8,0
20/11/1990 21:00,0,0,0,10.0125,8,0
20/11/1990 22:00,0,0,0,9.89063,8,0
20/11/1990 23:00,0,0,0,9.79062,8,0
21/11/1990 00:00,0,0,0,9.59062,7.8,0
21/11/1990 01:00,0,0,0,9.725,8,0
21/11/1990 02:00,0,0,0,9.625,8,0
21/11/1990 03:00,0,0,0,9.79375,8.7,0
21/11/1990 04:00,0,0,0,10.0453,9.3,-0.24
21/11/1990 05:00,69,39,53,10.2656,10.1,30.0323
21/11/1990 06:00,173,111,137,10.7703,10.4,95.0155
21/11/1990 07:00,323,178,231,11.1313,10.8,151.894
21/11/1990 08:00,428,165,318,11.9063,11,136.068
21/11/1990 09:00,492,114,399,11.9719,11,92.2539
21/11/1990 10:00,672,231,460,12.3469,10.8,190.841
21/11/1990 11:00,769,297,484,12.0656,10.1,252.967
21/11/1990 12:00,783,350,450,12.5844,9.9,306.63
21/11/1990 13:00,739,370,408,12.5156,9.5,328.466
21/11/1990 14:00,727,556,290,12.8937,9.9,526.796
21/11/1990 15:00,501,361,257,12.0547,8.9,327.824
21/11/1990 16:00,252,115,197,11.6281,8.7,95.1502
21/11/1990 17:00,130,105,101,10.7188,8,89.0853
21/11/1990 18:00,37,59,30,10.9781,9.1,46.4977
21/11/1990 19:00,0,0,0,10.8031,9.5,0
21/11/1990 20:00,0,0,0,11.1281,10.1,0
21/11/1990 21:00,0,0,0,10.7234,9.9,0
21/11/1990 22:00,0,0,0,10.8406,10.1,0
21/11/1990 23:00,0,0,0,10.8062,9.9,0
22/11/1990 00:00,0,0,0,10.9844,10.3,0
22/11/1990 01:00,0,0,0,11.0844,10.3,0
22/11/1990 02:00,0,0,0,11.475,11,0
22/11/1990 03:00,0,0,0,10.9844,10.3,0
22/11/1990 04:00,0,0,0,11.0188,10.3,-0.24
22/11/1990 05:00,72,39,62,10.1938,8.9,30.157
22/11/1990 06:00,164,92,135,10.8188,10.1,80.9198
22/11/1990 07:00,277,100,227,10.8406,10.1,87.5757
22/11/1990 08:00,327,61,287,11.5531,11.1,51.0138
22/11/1990 09:00,282,19,266,11.1203,9.8,12.7815
22/11/1990 10:00,353,19,335,11.3562,9.6,12.5158
22/11/1990 11:00,426,21,406,11.6187,8.9,14.3326
22/11/1990 12:00,448,62,390,11.9281,8.9,49.2311
22/11/1990 13:00,782,533,310,12.0812,8.7,514.898
22/11/1990 14:00,875,880,179,11.6688,7.9,859.147
22/11/1990 15:00,699,919,102,11.9906,8.3,908.998
22/11/1990 16:00,489,868,75,11.9031,8.3,871.261
22/11/1990 17:00,267,723,58,11.9109,8.9,732.088
22/11/1990 18:00,75,335,34,11.0531,8.5,302.793
22/11/1990 19:00,0,0,0,10.5344,8.8,0
22/11/1990 20:00,0,0,0,9.95,9,0
22/11/1990 21:00,0,0,0,9.31875,8.8,0
22/11/1990 22:00,0,0,0,8.84375,8.8,0
22/11/1990 23:00,0,0,0,7.8875,7.7,0
23/11/1990 00:00,0,0,0,7.46562,7.2,0
23/11/1990 01:00,0,0,0,7.26563,7,0
23/11/1990 02:00,0,0,0,8.12187,8.1,0
23/11/1990 03:00,0,0,0,8.16562,7.9,0
23/11/1990 04:00,0,0,0,8.85312,8.3,-0.24
23/11/1990 05:00,74,52,37,9.41406,9,41.562
23/11/1990 06:00,288,653,81,10.3031,8.8,680.503
23/11/1990 07:00,382,424,176,11.0437,9,419.816
23/11/1990 08:00,395,160,289,11.9109,9,136.195
23/11/1990 09:00,525,185,371,12.5938,9.6,154.682
23/11/1990 10:00,831,546,329,13.1078,9.8,524.44
23/11/1990 11:00,1029,838,224,13.4125,10,809.442
23/11/1990 12:00,1065,961,147,13.7781,10.3,913.054
23/11/1990 13:00,1010,1006,105,13.9344,10.5,949.634
23/11/1990 14:00,881,1004,82,13.9641,10.9,950.434
23/11/1990 15:00,704,980,65,13.4594,10.5,940.145
23/11/1990 16:00,494,903,61,13.1281,10.5,887.199
23/11/1990 17:00,271,733,58,12.6844,10.2,723.621
23/11/1990 18:00,78,343,35,12.3,10.3,306.139
23/11/1990 19:00,0,0,0,11.7688,10.2,0
23/11/1990 20:00,0,0,0,10.8281,10,0
23/11/1990 21:00,0,0,0,11.0063,10.2,0
23/11/1990 22:00,0,0,0,10.7969,10.2,0
23/11/1990 23:00,0,0,0,11.3531,10.9,0
24/11/1990 00:00,0,0,0,10.5437,10.3,0
24/11/1990 01:00,0,0,0,9.9875,9.8,0
24/11/1990 02:00,0,0,0,9.41406,8.9,0
24/11/1990 03:00,0,0,0,10.2437,10.1,0
24/11/1990 04:00,0,0,0,10.375,9.9,-0.24
24/11/1990 05:00,76,356,63,11.2656,11.1,333.171
24/11/1990 06:00,279,654,67,11.525,10,667.194
24/11/1990 07:00,509,859,68,12.2484,10.2,863.25
24/11/1990 08:00,730,974,68,13.325,10.1,938.581
24/11/1990 09:00,900,1004,80,14.225,11.1,961.246
24/11/1990 10:00,1019,1013,94,14.9219,11.6,954.119
24/11/1990 11:00,1079,1020,99,15.3875,11.9,958.949
24/11/1990 12:00,1074,1023,96,16.1875,12.9,945.48
24/11/1990 13:00,1006,1026,82,16.4,13.4,950.298
24/11/1990 14:00,878,1020,64,16.3547,14,949.35
24/11/1990 15:00,701,987,55,16.1938,13.8,941.844
24/11/1990 16:00,492,904,56,15.9969,14,887.512
24/11/1990 17:00,271,736,55,16.0406,14,735.646
24/11/1990 18:00,79,350,34,15.1516,13.9,314.339
24/11/1990 19:00,0,0,0,14.725,13.5,0
24/11/1990 20:00,0,0,0,13.7063,13.1,0
24/11/1990 21:00,0,0,0,13.6938,12.7,0
24/11/1990 22:00,0,0,0,13.1281,12.4,0
24/11/1990 23:00,0,0,0,12.6844,11.9,0
25/11/1990 00:00,0,0,0,11.9312,11.6,0
25/11/1990 01:00,0,0,0,11.4656,11.2,0
25/11/1990 02:00,0,0,0,11.2312,11,0
25/11/1990 03:00,0,0,0,11.3219,11.2,0
25/11/1990 04:00,0,0,0,11.8266,11.7,-0.24
25/11/1990 05:00,78,400,56,12.7219,12.7,375.932
25/11/1990 06:00,297,749,55,14.1719,13.3,763.57
25/11/1990 07:00,513,887,60,15.7953,14.4,892.883
25/11/1990 08:00,718,949,73,17.25,15.1,929.224
25/11/1990 09:00,886,975,90,18.8734,16.5,943.608
25/11/1990 10:00,1005,985,106,20.2188,17.3,939.797
25/11/1990 11:00,1063,990,112,21.4516,18,942.406
25/11/1990 12:00,1058,991,109,21.6125,18.1,932.478
25/11/1990 13:00,990,995,93,21.5172,18.1,937.851
25/11/1990 14:00,863,988,73,20.8406,18,935.669
25/11/1990 15:00,689,964,56,20.5938,17.4,933.676
25/11/1990 16:00,483,899,48,19.7531,16.9,893.701
25/11/1990 17:00,266,740,47,19.1234,16,746.674
25/11/1990 18:00,79,357,33,18.0453,16,327.061
25/11/1990 19:00,0,0,0,17.2437,15.7,0
25/11/1990 20:00,0,0,0,16.4625,15.9,0
25/11/1990 21:00,0,0,0,16.3453,15.7,0
25/11/1990 22:00,0,0,0,16.1922,15.9,0
25/11/1990 23:00,0,0,0,16.2094,16,0
26/11/1990 00:00,0,0,0,15.4875,15.3,0
26/11/1990 01:00,0,0,0,15.2875,15.1,0
26/11/1990 02:00,0,0,0,15.0875,14.9,0
26/11/1990 03:00,0,0,0,14.8969,14.5,0
26/11/1990 04:00,0,0,0,14.4891,13.8,-0.24
26/11/1990 05:00,80,207,30,14.0594,13,172.298
26/11/1990 06:00,241,252,161,14.0125,12.5,219.406
26/11/1990 07:00,319,146,249,13.9781,12.4,121.384
26/11/1990 08:00,330,43,302,14.6219,12.9,31.189
26/11/1990 09:00,341,21,324,14.4219,12.7,13.4996
26/11/1990 10:00,407,22,386,14.7,13.2,14.2729
26/11/1990 11:00,471,29,443,14.6391,13,20.6156
26/11/1990 12:00,498,37,462,15.0859,14,26.7875
26/11/1990 13:00,543,81,471,15.1375,14.1,63.6432
26/11/1990 14:00,465,79,401,14.6844,14.1,62.1599
26/11/1990 15:00,394,110,322,14.4719,13.7,88.6954
26/11/1990 16:00,236,70,200,13.9937,13,55.7907
26/11/1990 17:00,92,18,87,14.0813,12.9,11.0775
26/11/1990 18:00,26,16,25,12.9031,11.7,8.99669
26/11/1990 19:00,0,0,0,12.4469,11,0
26/11/1990 20:00,0,0,0,11.7563,9.9,0
26/11/1990 21:00,0,0,0,12.0688,10.5,0
26/11/1990 22:00,0,0,0,11.9688,10.5,0
26/11/1990 23:00,0,0,0,11.95,11,0
27/11/1990 00:00,0,0,0,11.9594,10.7,0
27/11/1990 01:00,0,0,0,11.9766,10.8,0
27/11/1990 02:00,0,0,0,12.2813,11,0
27/11/1990 03:00,0,0,0,11.7813,10.5,0
27/11/1990 04:00,0,0,0,11.4906,9.9,-0.24
27/11/1990 05:00,82,382,50,11.1438,9.1,356.738
27/11/1990 06:00,109,0,109,11.175,8.7,-0.24
27/11/1990 07:00,203,23,191,11.1062,8.1,15.4905
27/11/1990 08:00,323,99,255,10.7031,7,79.0918
27/11/1990 09:00,455,77,392,10.9906,7.2,59.8961
27/11/1990 10:00,582,151,443,11.0562,7,119.946
27/11/1990 11:00,688,299,399,11.625,8.1,254.473
27/11/1990 12:00,757,410,363,11.3344,7.4,371.515
27/11/1990 13:00,769,350,452,11.625,7.9,309.128
27/11/1990 14:00,616,221,437,11.6688,7.9,182.577
27/11/1990 15:00,424,276,243,11.65,8.7,238.65
27/11/1990 16:00,266,360,92,11.7016,8.9,333.492
27/11/1990 17:00,114,189,59,11.3922,8.9,158.616
27/11/1990 18:00,28,0,28,11.3922,8.9,-0.24
27/11/1990 19:00,0,0,0,11.3094,9,0
27/11/1990 20:00,0,0,0,11.2656,9,0
27/11/1990 21:00,0,0,0,10.9875,8.5,0
27/11/1990 22:00,0,0,0,10.7703,8.3,0
27/11/1990 23:00,0,0,0,10.4531,7.9,0
28/11/1990 00:00,0,0,0,10.5094,8.1,0
28/11/1990 01:00,0,0,0,10.3313,7.7,0
28/11/1990 02:00,0,0,0,10.4094,7.9,0
28/11/1990 03:00,0,0,0,9.95313,7.2,0
28/11/1990 04:00,0,0,0,9.71875,6.8,-0.24
28/11/1990 05:00,83,383,17,9.30625,6,361.801
28/11/1990 06:00,69,88,41,9.86719,6.5,74.4294
28/11/1990 07:00,131,149,54,10.0938,6.5,125.954
28/11/1990 08:00,221,227,66,10.6594,7,188.966
28/11/1990 09:00,328,321,66,10.7688,6.8,283.138
28/11/1990 10:00,437,411,59,11.0562,7,374.758
28/11/1990 11:00,533,477,72,11.2609,7,-0.24
28/11/1990 12:00,601,539,83,11.5219,7.2,500.989
28/11/1990 13:00,630,612,75,11.4219,7.2,579.354
28/11/1990 14:00,600,658,68,11.2,7,624.617
28/11/1990 15:00,403,472,87,11.1906,7.2,446.846
28/11/1990 16:00,269,357,96,10.8469,7,331.57
28/11/1990 17:00,158,314,66,10.6594,7.2,291.298
28/11/1990 18:00,47,345,11,10.4719,7.2,312.911
28/11/1990 19:00,0,0,0,10.4234,7.4,0
28/11/1990 20:00,0,0,0,10.5531,8.1,0
28/11/1990 21:00,0,0,0,10.6094,8.1,0
28/11/1990 22:00,0,0,0,10.5875,8.3,0
28/11/1990 23:00,0,0,0,10.4094,7.9,0
29/11/1990 00:00,0,0,0,10.7,8.7,0
29/11/1990 01:00,0,0,0,10.6,8.5,0
29/11/1990 02:00,0,0,0,10.8781,8.9,0
29/11/1990 03:00,0,0,0,10.2875,8.1,0
29/11/1990 04:00,0,0,0,10.175,7.6,-0.24
29/11/1990 05:00,85,109,50,9.91875,6.9,89.7978
29/11/1990 06:00,100,37,86,10.4719,7.2,29.0373
29/11/1990 07:00,314,229,192,10.9594,7.4,201.126
29/11/1990 08:00,491,304,285,11.6688,7.8,273.665
29/11/1990 09:00,663,419,316,12.2219,8.3,392.388
29/11/1990 10:00,933,753,241,13.0656,9.1,721.168
29/11/1990 11:00,1079,947,166,14.0578,9.9,-0.24
29/11/1990 12:00,1087,994,132,14.1875,10.4,-0.24
29/11/1990 13:00,1024,1015,104,14.4,10.8,-0.24
29/11/1990 14:00,897,1012,81,13.7375,11,-0.24
29/11/1990 15:00,721,987,65,13.9375,11.2,-0.24
29/11/1990 16:00,512,911,62,13.4406,11.2,-0.24
29/11/1990 17:00,289,752,59,13.1531,11,722.83
29/11/1990 18:00,92,386,39,12.2469,10.8,345.132
29/11/1990 19:00,0,0,0,11.6938,10.6,-0.24
29/11/1990 20:00,0,0,0,11.5969,11,0
29/11/1990 21:00,0,0,0,11.1531,10.8,0
29/11/1990 22:00,0,0,0,11.3656,11.2,0
29/11/1990 23:00,0,0,0,11.0219,11,0
30/11/1990 00:00,0,0,0,11.8438,11.7,0
30/11/1990 01:00,0,0,0,12.0094,11.9,0
30/11/1990 02:00,0,0,0,12.6625,12,0
30/11/1990 03:00,0,0,0,12.4406,11.9,0
30/11/1990 04:00,0,0,0,12.4719,11.5,-0.24
30/11/1990 05:00,86,108,76,12.0766,11,89.9028
30/11/1990 06:00,94,26,85,12.2437,10.2,19.1999
30/11/1990 07:00,291,153,209,12.2406,9.7,132.876
30/11/1990 08:00,517,317,300,12.4859,9.1,289.929
30/11/1990 09:00,561,227,378,12.4688,8.9,197.547
30/11/1990 10:00,674,247,446,12.7,8.9,215.455
30/11/1990 11:00,831,435,411,12.7609,8.9,-0.24
30/11/1990 12:00,896,597,322,13.2875,9.2,581.01
30/11/1990 13:00,879,690,253,13.2875,9.4,668.042
30/11/1990 14:00,841,856,153,13.5562,10,825.403
30/11/1990 15:00,714,945,85,13.2687,9.8,917.235
30/11/1990 16:00,506,879,69,12.8375,9.8,865.959
30/11/1990 17:00,260,576,76,12.1156,9,564.104
30/11/1990 18:00,75,242,42,11.7703,9.5,202.194
30/11/1990 19:00,0,0,0,11.1781,9.3,-0.24
30/11/1990 20:00,0,0,0,10.9156,9.9,0
30/11/1990 21:00,0,0,0,10.1938,9.1,0
30/11/1990 22:00,0,0,0,9.94063,9.3,0
30/11/1990 23:00,0,0,0,9.43125,9.1,0
01/12/1990 00:00,0,0,0,9.74375,9.6,0
01/12/1990 01:00,0,0,0,9.46562,9.2,0
01/12/1990 02:00,0,0,0,10.2437,10,0
01/12/1990 03:00,0,0,0,9.8875,9.6,0
01/12/1990 04:00,0,0,0,10.6656,10.4,-0.24
01/12/1990 05:00,89,385,65,11.2656,11,369.516
01/12/1990 06:00,108,19,101,11.4156,10.2,13.2049
01/12/1990 07:00,236,253,106,11.9563,10.1,232.04
01/12/1990 08:00,403,364,154,11.7844,9.1,351.864
01/12/1990 09:00,591,555,136,12.7813,9.7,554.517
01/12/1990 10:00,778,617,210,13.1391,9.5,614.292
01/12/1990 11:00,942,787,181,14.0578,9.9,-0.24
01/12/1990 12:00,1050,991,92,13.6969,9.6,-0.24
01/12/1990 13:00,1021,979,127,13.6969,9.6,943.799
01/12/1990 14:00,897,953,126,13.4562,9.8,909.136
01/12/1990 15:00,723,908,116,13.5562,10,878.458
01/12/1990 16:00,516,831,101,13.2422,10,810.25
01/12/1990 17:00,295,689,82,12.9547,10,679.195
01/12/1990 18:00,97,364,59,12.475,10.1,321.768
01/12/1990 19:00,0,0,0,12.0219,10.1,-0.24
01/12/1990 20:00,0,0,0,11.6344,9.9,0
01/12/1990 21:00,0,0,0,11.325,9.9,0
01/12/1990 22:00,0,0,0,11.0375,9.9,0
01/12/1990 23:00,0,0,0,10.9063,10.1,0
02/12/1990 00:00,0,0,0,10.8281,9.9,0
02/12/1990 01:00,0,0,0,10.7063,9.9,0
02/12/1990 02:00,0,0,0,10.9281,10.1,0
02/12/1990 03:00,0,0,0,10.7281,9.8,0
02/12/1990 04:00,0,0,0,11.0375,9.8,-0.24
02/12/1990 05:00,71,128,69,11.4859,10.1,107.247
02/12/1990 06:00,218,342,98,12.3438,10.4,316.243
02/12/1990 07:00,456,653,119,13.3625,10.8,640.064
02/12/1990 08:00,662,798,117,14.1688,11,748.726
02/12/1990 09:00,855,898,119,15.0266,11.5,850.841
02/12/1990 10:00,1008,971,118,15.7062,11.8,903.704
02/12/1990 11:00,1083,1003,115,16.1766,12,-0.24
02/12/1990 12:00,1082,1008,110,16.5375,12.3,-0.24
02/12/1990 13:00,1017,1015,93,16.4937,12.5,-0.24
02/12/1990 14:00,892,1010,73,16.4531,13.1,-0.24
02/12/1990 15:00,718,987,56,16.1,12.9,-0.24
02/12/1990 16:00,512,913,53,15.7031,13.1,-0.24
02/12/1990 17:00,292,760,53,15.4156,12.9,723.805
02/12/1990 18:00,97,407,39,15.2437,13.6,355.494
02/12/1990 19:00,0,0,0,15.0688,13.7,-0.24
02/12/1990 20:00,0,0,0,14.65,13.9,0
02/12/1990 21:00,0,0,0,14.8719,14,0
02/12/1990 22:00,0,0,0,14.5891,13.9,0
02/12/1990 23:00,0,0,0,14.5844,14,0
